"REC","TGT","YDS","YPR","LG","X20.","TD","ATT","RuYD","RuTD","FL","G","FPTS","Week"
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,2,0,0,0,0,0,0,0,0,0,1,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,2,0,0,0,0,0,0,0,0,0,1,0,10
0,0,0,0,0,0,0,0,0,0,0,1,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,2,0,0,0,0,0,0,0,0,0,1,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,1,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,1,1,0,10
7,13,141,20.1,35,6,2,0,0,0,0,1,33.1,11
8,12,113,14.1,25,2,2,0,0,0,0,1,31.3,11
8,10,106,13.3,50,4,2,0,0,0,0,1,30.6,11
9,13,148,16.4,33,3,0,0,0,0,0,1,23.8,11
7,9,57,8.1,19,0,0,3,37,1,0,1,22.4,11
9,9,128,14.2,31,4,0,0,0,0,0,1,21.8,11
5,6,102,20.4,53,4,1,0,0,0,0,1,21.2,11
4,6,48,12,18,0,2,1,3,0,0,1,21.1,11
9,13,100,11.1,19,0,0,1,4,0,0,1,19.4,11
9,10,103,11.4,47,3,0,0,0,0,0,1,19.3,11
4,6,83,20.8,33,4,1,0,0,0,0,1,18.3,11
9,12,91,10.1,17,0,0,0,0,0,0,1,18.1,11
7,8,111,15.9,51,7,0,0,0,0,0,1,18.1,11
5,6,61,12.2,27,2,1,0,0,0,0,1,17.1,11
2,4,20,10,13,0,2,0,0,0,0,1,16,11
7,8,76,10.9,32,2,0,1,4,0,0,1,15,11
4,5,48,12,21,1,1,0,0,0,0,1,14.8,11
4,5,47,11.8,17,0,1,0,0,0,0,1,14.7,11
3,3,48,16,20,1,1,0,0,0,0,1,13.8,11
6,9,78,13,24,1,0,0,0,0,0,1,13.8,11
5,10,86,17.2,24,2,0,0,0,0,0,1,13.6,11
6,7,75,12.5,24,1,0,0,0,0,0,1,13.5,11
6,6,73,12.2,28,2,0,0,0,0,0,1,13.3,11
3,4,42,14,32,2,1,0,0,0,0,1,13.2,11
1,1,62,62,62,4,1,0,0,0,0,1,13.2,11
5,7,80,16,23,2,0,0,0,0,0,1,13,11
4,5,29,7.3,16,0,1,0,0,0,0,1,12.9,11
6,7,69,11.5,32,2,0,0,0,0,0,1,12.9,11
5,8,94,18.8,46,3,0,0,0,0,1,1,12.4,11
3,4,33,11,18,0,1,0,0,0,0,1,12.3,11
5,7,68,13.6,28,1,0,0,0,0,0,1,11.8,11
5,6,67,13.4,31,2,0,0,0,0,0,1,11.7,11
5,6,63,12.6,18,0,0,0,0,0,0,1,11.3,11
6,9,52,8.7,18,0,0,0,0,0,0,1,11.2,11
2,2,31,15.5,22,1,1,0,0,0,0,1,11.1,11
5,11,57,11.4,23,1,0,0,0,0,0,1,10.7,11
3,6,76,25.3,34,3,0,0,0,0,0,1,10.6,11
5,9,50,10,18,0,0,0,0,0,0,1,10,11
3,6,70,23.3,41,3,0,0,0,0,0,1,10,11
5,7,48,9.6,22,1,0,0,0,0,0,1,9.8,11
1,2,10,10,10,0,0,2,18,1,0,1,9.8,11
3,4,67,22.3,29,2,0,0,0,0,0,1,9.7,11
4,7,55,13.8,19,0,0,1,1,0,0,1,9.6,11
5,5,45,9,27,1,0,0,0,0,0,1,9.5,11
4,6,52,13,20,1,0,0,0,0,0,1,9.2,11
5,7,60,12,29,1,0,0,0,0,1,1,9,11
3,3,57,19,32,2,0,0,0,0,0,1,8.7,11
5,7,20,4,11,0,0,1,3,0,0,1,7.3,11
1,3,2,2,2,0,1,0,0,0,0,1,7.2,11
3,5,41,13.7,20,1,0,0,0,0,0,1,7.1,11
3,4,41,13.7,19,0,0,0,0,0,0,1,7.1,11
3,7,33,11,21,1,0,1,7,0,0,1,7,11
3,5,33,11,15,0,0,0,0,0,0,1,6.3,11
3,3,33,11,20,1,0,0,0,0,0,1,6.3,11
4,5,22,5.5,8,0,0,0,0,0,0,1,6.2,11
2,2,42,21,35,2,0,0,0,0,0,1,6.2,11
4,5,21,5.3,8,0,0,1,1,0,0,1,6.2,11
2,7,42,21,27,1,0,0,0,0,0,1,6.2,11
2,3,39,19.5,31,2,0,0,0,0,0,1,5.9,11
3,8,28,9.3,17,0,0,0,0,0,0,1,5.8,11
2,6,35,17.5,34,2,0,0,0,0,0,1,5.5,11
3,5,24,8,12,0,0,0,0,0,0,1,5.4,11
2,2,29,14.5,15,0,0,0,0,0,0,1,4.9,11
2,2,29,14.5,19,0,0,0,0,0,0,1,4.9,11
2,2,28,14,19,0,0,0,0,0,0,1,4.8,11
4,4,7,1.8,5,0,0,0,0,0,0,1,4.7,11
4,5,26,6.5,10,0,0,0,0,0,1,1,4.6,11
2,3,25,12.5,15,0,0,0,0,0,0,1,4.5,11
2,2,24,12,14,0,0,0,0,0,0,1,4.4,11
2,3,20,10,13,0,0,0,0,0,0,1,4,11
2,2,19,9.5,10,0,0,0,0,0,0,1,3.9,11
3,3,29,9.7,20,1,0,0,0,0,1,1,3.9,11
2,3,18,9,11,0,0,0,0,0,0,1,3.8,11
2,4,17,8.5,13,0,0,0,0,0,0,1,3.7,11
2,3,17,8.5,12,0,0,0,0,0,0,1,3.7,11
2,2,16,8,8,0,0,1,-1,0,0,1,3.5,11
1,2,9,9,9,0,0,1,13,0,0,1,3.2,11
2,3,12,6,6,0,0,1,0,0,0,1,3.2,11
2,3,11,5.5,6,0,0,0,0,0,0,1,3.1,11
1,2,21,21,21,1,0,0,0,0,0,1,3.1,11
1,4,18,18,18,0,0,0,0,0,0,1,2.8,11
1,1,17,17,17,0,0,0,0,0,0,1,2.7,11
1,2,13,13,13,0,0,1,3,0,0,1,2.6,11
1,1,15,15,15,0,0,0,0,0,0,1,2.5,11
1,3,15,15,15,0,0,0,0,0,0,1,2.5,11
1,1,14,14,14,0,0,0,0,0,0,1,2.4,11
1,1,13,13,13,0,0,0,0,0,0,1,2.3,11
1,1,13,13,13,0,0,0,0,0,0,1,2.3,11
1,1,9,9,9,0,0,0,0,0,0,1,1.9,11
1,1,8,8,8,0,0,0,0,0,0,1,1.8,11
1,1,8,8,8,0,0,0,0,0,0,1,1.8,11
1,2,8,8,8,0,0,0,0,0,0,1,1.8,11
1,1,3,3,3,0,0,1,4,0,0,1,1.7,11
1,1,6,6,6,0,0,0,0,0,0,1,1.6,11
1,2,5,5,5,0,0,0,0,0,0,1,1.5,11
1,4,4,4,4,0,0,0,0,0,0,1,1.4,11
1,2,2,2,2,0,0,0,0,0,0,1,1.2,11
1,1,1,1,1,0,0,0,0,0,0,1,1.1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,2,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,2,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,1,6,6,6,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,2,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,1,0,0,0,0,0,0,0,0,0,1,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,2,0,0,0,0,0,1,-3,0,0,1,0,11
0,0,0,0,0,0,0,1,-6,0,0,1,0,11
9,11,139,15.4,37,5,1,0,0,0,0,1,29.3,12
12,13,110,9.2,23,2,1,0,0,0,0,1,29,12
9,10,122,13.6,26,1,1,1,7,0,0,1,27.9,12
11,14,145,13.2,29,3,0,0,0,0,0,1,27.5,12
5,8,95,19,54,4,2,1,-1,0,0,1,26.4,12
7,9,114,16.3,29,3,1,0,0,0,0,1,24.4,12
6,10,96,16,30,3,1,2,7,0,0,1,22.3,12
8,15,77,9.6,36,2,1,0,0,0,0,1,21.7,12
9,10,61,6.8,16,0,1,0,0,0,0,1,21.1,12
4,6,110,27.5,63,5,1,0,0,0,0,1,21,12
4,6,103,25.8,52,6,1,0,0,0,0,1,20.3,12
7,10,73,10.4,33,2,1,0,0,0,0,1,20.3,12
11,15,90,8.2,24,1,0,0,0,0,0,1,20,12
7,11,61,8.7,28,1,1,0,0,0,0,1,19.1,12
4,6,87,21.8,33,4,1,0,0,0,0,1,18.7,12
6,8,65,10.8,34,2,1,0,0,0,0,1,18.5,12
6,11,106,17.7,25,3,0,2,11,0,0,1,17.7,12
6,7,49,8.2,13,0,1,0,0,0,0,1,16.9,12
7,12,94,13.4,45,3,0,0,0,0,0,1,16.4,12
4,5,63,15.8,36,3,1,0,0,0,0,1,16.3,12
5,7,49,9.8,16,0,1,0,0,0,0,1,15.9,12
3,7,68,22.7,35,3,1,0,0,0,0,1,15.8,12
5,6,41,8.2,16,0,1,0,0,0,0,1,15.1,12
6,9,85,14.2,29,1,0,1,5,0,0,1,15,12
5,5,37,7.4,17,0,1,0,0,0,0,1,14.7,12
7,11,74,10.6,28,1,0,0,0,0,0,1,14.4,12
5,8,91,18.2,45,4,0,0,0,0,0,1,14.1,12
2,2,64,32,42,4,1,1,-4,0,0,1,14,12
5,10,85,17,34,3,0,0,0,0,0,1,13.5,12
6,8,75,12.5,22,1,0,0,0,0,0,1,13.5,12
4,6,46,11.5,23,1,1,0,0,0,1,1,12.6,12
3,5,35,11.7,30,2,1,0,0,0,0,1,12.5,12
4,4,80,20,40,3,0,0,0,0,0,1,12,12
3,6,29,9.7,16,0,1,0,0,0,0,1,11.9,12
1,2,17,17,17,0,0,1,31,1,0,1,11.8,12
5,8,65,13,27,2,0,0,0,0,0,1,11.5,12
5,8,63,12.6,25,1,0,0,0,0,0,1,11.3,12
3,3,22,7.3,10,0,1,0,0,0,0,1,11.2,12
5,9,62,12.4,20,1,0,0,0,0,0,1,11.2,12
5,5,59,11.8,39,2,0,1,2,0,0,1,11.1,12
4,6,70,17.5,51,4,0,0,0,0,0,1,11,12
3,6,57,19,35,2,0,0,0,0,0,1,10.7,12
6,8,46,7.7,13,0,0,0,0,0,0,1,10.6,12
5,7,56,11.2,18,0,0,0,0,0,0,1,10.6,12
6,9,44,7.3,12,0,0,0,0,0,0,1,10.4,12
2,4,19,9.5,11,0,1,0,0,0,0,1,9.9,12
5,8,49,9.8,11,0,0,0,0,0,0,1,9.9,12
4,6,58,14.5,25,2,0,0,0,0,0,1,9.8,12
5,9,35,7,14,0,0,1,13,0,0,1,9.8,12
4,5,56,14,23,2,0,0,0,0,0,1,9.6,12
2,5,16,8,15,0,1,0,0,0,0,1,9.6,12
4,4,55,13.8,22,1,0,0,0,0,0,1,9.5,12
2,3,74,37,62,4,0,0,0,0,0,1,9.4,12
4,6,48,12,26,1,0,1,5,0,0,1,9.3,12
3,6,63,21,44,3,0,0,0,0,0,1,9.3,12
2,2,12,6,8,0,1,0,0,0,0,1,9.2,12
3,4,62,20.7,26,2,0,0,0,0,0,1,9.2,12
4,9,50,12.5,17,0,0,0,0,0,0,1,9,12
2,4,10,5,9,0,1,0,0,0,0,1,9,12
3,3,48,16,21,2,0,1,7,0,0,1,8.5,12
3,4,40,13.3,26,1,0,1,15,0,0,1,8.5,12
4,9,46,11.5,17,0,0,1,-5,0,0,1,8.1,12
2,3,53,26.5,35,2,0,1,6,0,0,1,7.9,12
4,5,38,9.5,16,0,0,0,0,0,0,1,7.8,12
4,6,35,8.8,13,0,0,0,0,0,0,1,7.5,12
3,7,43,14.3,20,1,0,2,0,0,0,1,7.3,12
2,5,51,25.5,31,3,0,0,0,0,0,1,7.1,12
3,5,23,7.7,11,0,0,2,16,0,0,1,6.9,12
3,3,38,12.7,15,0,0,0,0,0,0,1,6.8,12
5,6,36,7.2,18,0,0,0,0,0,1,1,6.6,12
4,6,23,5.8,9,0,0,0,0,0,0,1,6.3,12
3,4,31,10.3,17,0,0,0,0,0,0,1,6.1,12
3,4,36,12,17,0,0,1,-7,0,0,1,5.9,12
2,5,33,16.5,24,1,0,0,0,0,0,1,5.3,12
2,9,31,15.5,28,1,0,0,0,0,0,1,5.1,12
2,4,29,14.5,22,1,0,0,0,0,0,1,4.9,12
2,2,26,13,14,0,0,0,0,0,0,1,4.6,12
2,3,26,13,20,1,0,0,0,0,0,1,4.6,12
2,3,24,12,17,0,0,0,0,0,0,1,4.4,12
2,2,23,11.5,15,0,0,0,0,0,0,1,4.3,12
2,2,19,9.5,14,0,0,1,2,0,0,1,4.1,12
2,4,20,10,12,0,0,0,0,0,0,1,4,12
2,6,16,8,10,0,0,0,0,0,0,1,3.6,12
2,4,16,8,9,0,0,0,0,0,0,1,3.6,12
2,4,16,8,9,0,0,0,0,0,0,1,3.6,12
1,1,25,25,25,1,0,0,0,0,0,1,3.5,12
2,3,14,7,8,0,0,0,0,0,0,1,3.4,12
2,2,12,6,9,0,0,0,0,0,0,1,3.2,12
1,2,20,20,20,1,0,0,0,0,0,1,3,12
2,3,9,4.5,6,0,0,0,0,0,0,1,2.9,12
2,3,7,3.5,4,0,0,0,0,0,0,1,2.7,12
1,4,17,17,17,0,0,0,0,0,0,1,2.7,12
1,1,17,17,17,0,0,0,0,0,0,1,2.7,12
1,3,17,17,17,0,0,0,0,0,0,1,2.7,12
2,2,6,3,5,0,0,0,0,0,0,1,2.6,12
1,4,16,16,16,0,0,0,0,0,0,1,2.6,12
2,4,5,2.5,5,0,0,0,0,0,0,1,2.5,12
