y1_statefips,state_abb,state_name,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,n2_log_base2,AGI_per_person,log10AGI,region,log_base_e_AGI_per_person
30,MT,montana,29,MO,missouri,195,363,10320000,8.50382573799575,28429.7520661157,7.01367969729119,missouri,10.2551914837528
30,MT,montana,13,GA,georgia,193,376,10568000,8.55458885167764,28106.3829787234,7.02399280460647,georgia,10.2437519817944
30,MT,montana,42,PA,pennsylvania,181,304,7969000,8.24792751344359,26213.8157894737,6.90140382682525,pennsylvania,10.1740418709737
30,MT,montana,17,IL,illinois,179,289,7868000,8.17492568250068,27224.9134948097,6.8958643512473,illinois,10.2118877703787
30,MT,montana,40,OK,oklahoma,176,390,11408000,8.60733031374961,29251.282051282,7.05720951250779,oklahoma,10.2836786825125
30,MT,montana,20,KS,kansas,141,305,6372000,8.25266543245025,20891.8032786885,6.80427576712909,kansas,9.94711217340466
30,MT,montana,45,SC,south carolina,137,270,7404000,8.07681559705083,27422.2222222222,6.86946641008087,south carolina,10.2191089936771
30,MT,montana,18,IN,indiana,133,254,6014000,7.98868468677217,23677.1653543307,6.7791634237645,indiana,10.0722663755121
30,MT,montana,19,IA,iowa,115,227,6510000,7.82654848729092,28678.4140969163,6.81358098856819,iowa,10.2638999967033
30,MT,montana,24,MD,maryland,114,215,5478000,7.74819284958946,25479.0697674419,6.73862202791794,maryland,10.1456126006775
30,MT,montana,31,NE,nebraska,110,231,5569000,7.85174904141606,24108.2251082251,6.74577721788976,nebraska,10.09030835205
30,MT,montana,21,KY,kentucky,105,212,5821000,7.7279204545632,27457.5471698113,6.76499759928488,kentucky,10.2203963515819
30,MT,montana,15,HI,hawaii,103,183,5480000,7.51569983828404,29945.3551912568,6.73878055848437,hawaii,10.3071295060828
30,MT,montana,23,ME,maine,102,165,4607000,7.36632221424582,27921.2121212121,6.66341821225268,maine,10.2371419700175
30,MT,montana,5,AR,arkansas,102,168,3547000,7.39231742277876,21113.0952380952,6.54986118847194,arkansas,9.9576487543525
30,MT,montana,25,MA,massachusetts,98,126,4621000,6.97727992349992,36674.6031746032,6.6647359685187,massachusetts,10.5098397829009
30,MT,montana,22,LA,louisiana,94,181,4766000,7.49984588708321,26331.4917127072,6.67815403801044,louisiana,10.178520905375
30,MT,montana,1,AL,alabama,92,180,5667000,7.49185309632967,31483.3333333333,6.7533532126415,alabama,10.3572135842615
30,MT,montana,34,NJ,new jersey,62,80,2660000,6.32192809488736,33250,6.42488163663107,new jersey,10.411810046084
30,MT,montana,50,VT,vermont,59,94,3483000,6.55458885167764,37053.1914893617,6.54195347445824,vermont,10.5201097670781
30,MT,montana,28,MS,mississippi,56,120,2589000,6.90689059560852,21575,6.41313205043487,mississippi,9.97929051595163
30,MT,montana,9,CT,connecticut,43,74,1892000,6.20945336562895,25567.5675675676,6.27692113206577,connecticut,10.1490799353898
30,MT,montana,33,NH,new hampshire,41,70,1975000,6.12928301694497,28214.2857142857,6.29556709996248,new hampshire,10.247583714268
30,MT,montana,54,WV,west virginia,37,74,2416000,6.20945336562895,32648.6486486487,6.38309692994909,west virginia,10.3935587448327
30,MT,montana,11,DC,district of columbia,25,32,1140000,5,35625,6.05690485133647,district of columbia,10.480802917571
30,MT,montana,44,RI,rhode island,16,21,671000,4.39231742277876,31952.380952381,5.82672252016899,rhode island,10.3720019782304
30,MT,montana,10,DE,delaware,16,26,678000,4.70043971814109,26076.9230769231,5.83122969386706,delaware,10.168806028901
31,NE,nebraska,31,NE,nebraska,713497,1599245,56323477000,20.6089595420443,35218.7919924714,10.7506894571302,nebraska,10.4693350825543
31,NE,nebraska,19,IA,iowa,3250,6162,163617000,12.5891829670394,26552.5803310613,8.21382842539048,iowa,10.1868822095583
31,NE,nebraska,48,TX,texas,1994,4009,138191000,11.9690267021508,34470.1920678473,8.14047975955327,texas,10.4478502315246
31,NE,nebraska,8,CO,colorado,1851,3376,111426000,11.7210991887072,33005.3317535545,8.04698654038023,colorado,10.4044243956874
31,NE,nebraska,12,FL,florida,1408,2677,359822000,11.3864014236408,134412.401942473,8.55608771316881,florida,11.8086679791717
31,NE,nebraska,20,KS,kansas,1223,2455,67957000,11.2615073092021,27681.0590631365,7.83223419844593,kansas,10.2285036699511
31,NE,nebraska,6,CA,california,1194,2224,76577000,11.1189410727235,34432.1043165468,7.88409834831401,california,10.4467446731564
31,NE,nebraska,29,MO,missouri,1173,2208,78487000,11.1085244567782,35546.6485507246,7.89479772941015,missouri,10.4786011565461
31,NE,nebraska,4,AZ,arizona,1128,2121,104994000,11.0505289055306,49502.1216407355,8.02116448153332,arizona,10.8097708090673
31,NE,nebraska,46,SD,south dakota,934,1699,54196000,10.7304701371842,31898.7639788111,7.73396723410235,south dakota,10.3703225412765
31,NE,nebraska,27,MN,minnesota,713,1384,42722000,10.4346282276367,30868.4971098266,7.63065157568324,minnesota,10.3374914318221
31,NE,nebraska,17,IL,illinois,581,1056,35344000,10.0443941193585,33469.696969697,7.54831569852736,illinois,10.4183957403758
31,NE,nebraska,53,WA,washington,482,856,29418000,9.74146698640115,34366.8224299065,7.46861314362982,washington,10.4448469137197
31,NE,nebraska,37,NC,north carolina,404,805,28897000,9.65284497300198,35896.8944099379,7.4608527579443,north carolina,10.4884060640475
31,NE,nebraska,51,VA,virginia,397,891,28954000,9.79928162152192,32496.0718294052,7.46170857006437,virginia,10.3888744942253
31,NE,nebraska,56,WY,wyoming,387,758,19558000,9.56605403817109,25802.110817942,7.29132444179242,wyoming,10.158211582212
31,NE,nebraska,40,OK,oklahoma,386,842,23175000,9.7176764230664,27523.7529691211,7.36501974281653,oklahoma,10.2228046551739
31,NE,nebraska,13,GA,georgia,376,813,24961000,9.66711154207503,30702.3370233702,7.39726198028051,georgia,10.3320940552177
31,NE,nebraska,55,WI,wisconsin,343,666,19226000,9.37937836707126,28867.8678678679,7.28388893797606,wisconsin,10.2704844170675
31,NE,nebraska,39,OH,ohio,317,582,18640000,9.18487534290828,32027.4914089347,7.27044590801796,ohio,10.3743499194903
31,NE,nebraska,32,NV,nevada,313,585,20924000,9.19229281447077,35767.5213675214,7.3206447113554,nevada,10.4847955362408
31,NE,nebraska,47,TN,tennessee,311,585,20624000,9.19229281447077,35254.7008547009,7.31437290000933,tennessee,10.4703541569292
31,NE,nebraska,36,NY,new york,309,457,15874000,8.83605035505807,34735.2297592998,7.20068637596962,new york,10.4555097177388
31,NE,nebraska,26,MI,michigan,273,535,16558000,9.06339508128851,30949.5327102804,7.21900787825689,michigan,10.3401131797849
31,NE,nebraska,41,OR,oregon,270,485,17095000,8.92184093707449,35247.4226804124,7.23286910513261,oregon,10.4701476901181
31,NE,nebraska,49,UT,utah,256,539,17363000,9.07414146275251,32213.3580705009,7.23962476524614,utah,10.3801364924173
31,NE,nebraska,5,AR,arkansas,244,533,17221000,9.05799172275918,32309.5684803002,7.23605836673855,arkansas,10.3831187031212
31,NE,nebraska,18,IN,indiana,224,420,12414000,8.71424551766612,29557.1428571429,7.09391174104938,indiana,10.2940807146783
31,NE,nebraska,42,PA,pennsylvania,223,417,14287000,8.70390357344466,34261.3908872902,7.15494104473033,pennsylvania,10.4417743690485
31,NE,nebraska,35,NM,new mexico,197,389,10946000,8.60362634498619,28138.8174807198,7.03925544380649,new mexico,10.2449053070676
31,NE,nebraska,24,MD,maryland,190,313,11681000,8.29001884693262,37319.4888178914,7.06748002393148,maryland,10.5272709575977
31,NE,nebraska,45,SC,south carolina,172,378,12744000,8.56224242422107,33714.2857142857,7.10530576279308,south carolina,10.4256769349524
31,NE,nebraska,1,AL,alabama,168,379,11759000,8.56605403817109,31026.3852242744,7.070370390367,alabama,10.3425932577231
31,NE,nebraska,30,MT,montana,164,315,9936000,8.29920801838728,31542.8571428571,6.9972115828325,montana,10.3591024443298
31,NE,nebraska,21,KY,kentucky,145,260,7300000,8.02236781302845,28076.9230769231,6.86332286012046,kentucky,10.2427032751031
31,NE,nebraska,38,ND,north dakota,144,281,7461000,8.13442632022093,26551.6014234875,6.8727970399896,north dakota,10.1868453421199
31,NE,nebraska,22,LA,louisiana,136,309,7933000,8.27146302790437,25673.139158576,6.89943745428618,louisiana,10.1532005553864
31,NE,nebraska,16,ID,idaho,132,270,8330000,8.07681559705083,30851.8518518519,6.92064500140679,idaho,10.3369520551446
31,NE,nebraska,25,MA,massachusetts,120,195,7868000,7.60733031374961,40348.7179487179,6.8958643512473,massachusetts,10.6053148999273
31,NE,nebraska,28,MS,mississippi,116,251,5212000,7.97154355395077,20764.9402390438,6.71700440704055,mississippi,9.94102127809509
31,NE,nebraska,15,HI,hawaii,111,213,6382000,7.73470962022584,29962.441314554,6.80495679985749,hawaii,10.3076999201109
31,NE,nebraska,34,NJ,new jersey,102,174,9817000,7.44294349584873,56419.5402298851,6.99197879099458,new jersey,10.9405708354601
31,NE,nebraska,2,AK,alaska,68,128,3287000,7,25679.6875,6.51679970408162,alaska,10.1534555887267
31,NE,nebraska,9,CT,connecticut,48,82,3998000,6.35755200461808,48756.0975609756,6.6018427897821,connecticut,10.7945855467782
31,NE,nebraska,54,WV,west virginia,42,93,3104000,6.53915881110803,33376.3440860215,6.49192171258615,west virginia,10.415602667132
31,NE,nebraska,11,DC,district of columbia,42,48,2815000,5.58496250072116,58645.8333333333,6.44947839918736,district of columbia,10.979271808648
31,NE,nebraska,33,NH,new hampshire,38,82,3365000,6.35755200461808,41036.5853658537,6.52698506856,new hampshire,10.6222192737967
31,NE,nebraska,23,ME,maine,38,75,1769000,6.22881869049588,23586.6666666667,6.24772783290972,maine,10.0684368596056
31,NE,nebraska,10,DE,delaware,21,39,1963000,5.28540221886225,50333.3333333333,6.29292029960001,delaware,10.826422827129
31,NE,nebraska,44,RI,rhode island,20,31,1253000,4.95419631038687,40419.3548387097,6.09795107099415,rhode island,10.6070640293931
31,NE,nebraska,50,VT,vermont,14,20,978000,4.32192809488736,48900,5.9903388547876,vermont,10.797532675463
32,NV,nevada,32,NV,nevada,1152084,2360747,91710519000,21.1708120063151,38848.0929976825,10.9624191511734,nevada,10.5674142683023
32,NV,nevada,6,CA,california,14070,24827,794826000,14.5996223218291,32014.5808998268,8.90027206512102,california,10.3739467311231
32,NV,nevada,48,TX,texas,4322,8579,289607000,13.0665937763123,33757.6640634107,8.46180905484774,texas,10.4269627538815
32,NV,nevada,4,AZ,arizona,4235,7765,280531000,12.9227702092747,36127.6239536381,8.44798085983475,arizona,10.4948130581717
32,NV,nevada,12,FL,florida,3386,5930,267534000,12.5338163894334,45115.3456998314,8.4273789828958,florida,10.7169777270354
32,NV,nevada,49,UT,utah,2652,5830,192977000,12.5092801680879,33100.6861063465,8.28550555062271,utah,10.4073092894387
32,NV,nevada,53,WA,washington,2474,4495,147963000,12.1341054004018,32917.2413793103,8.17015312820052,washington,10.4017518535675
32,NV,nevada,8,CO,colorado,1876,3301,138993000,11.6886874232225,42106.3314147228,8.14299292875824,colorado,10.6479533982614
32,NV,nevada,41,OR,oregon,1839,3171,103300000,11.6307221621038,32576.4742983286,8.01410032151962,oregon,10.3913456595515
32,NV,nevada,16,ID,idaho,1492,3188,99324000,11.6384359139905,31155.5834378921,7.99705420124647,idaho,10.3467487517454
32,NV,nevada,17,IL,illinois,1154,1995,67149000,10.9621730311097,33658.6466165414,7.82703954942892,illinois,10.4240252594659
32,NV,nevada,36,NY,new york,937,1498,62187000,10.5488219084588,41513.3511348465,7.79369960626083,new york,10.6337703685726
32,NV,nevada,13,GA,georgia,933,1754,50822000,10.7764330324447,28974.9144811859,7.70605175185707,georgia,10.2741857167346
32,NV,nevada,39,OH,ohio,900,1729,59982000,10.7557221536423,34691.7293233083,7.77802094249191,ohio,10.4542565894941
32,NV,nevada,37,NC,north carolina,876,1701,55001000,10.7321674256634,32334.5091122869,7.74037058568577,north carolina,10.3838903324538
32,NV,nevada,47,TN,tennessee,860,1773,63363000,10.7919768208987,35737.7326565144,7.80183573128033,tennessee,10.4839623467602
32,NV,nevada,15,HI,hawaii,852,1651,52253000,10.6891244049133,31649.3034524531,7.7181112296356,hawaii,10.3624714195088
32,NV,nevada,26,MI,michigan,778,1447,45859000,10.4988492065317,31692.4671734623,7.66142458028452,michigan,10.3638343030298
32,NV,nevada,51,VA,virginia,777,1565,57764000,10.61194694182,36909.9041533546,7.76165725931537,virginia,10.5162351992543
32,NV,nevada,35,NM,new mexico,768,1478,43651000,10.5294305541462,29533.8294993234,7.63999419740029,new mexico,10.2932916479868
32,NV,nevada,29,MO,missouri,687,1353,48429000,10.4019461239765,35793.7915742794,7.68510550148582,missouri,10.485529737637
32,NV,nevada,42,PA,pennsylvania,685,1181,45880000,10.2057932493972,38848.433530906,7.66162340922923,pennsylvania,10.5674230340281
32,NV,nevada,18,IN,indiana,580,1059,33550000,10.0484868739923,31680.8309726157,7.52569252450501,indiana,10.3634670757806
32,NV,nevada,30,MT,montana,562,1072,48373000,10.0660891904578,45124.0671641791,7.68460302232837,montana,10.7171710231595
32,NV,nevada,40,OK,oklahoma,556,1179,29076000,10.2033480029798,24661.5776081425,7.46353466018513,oklahoma,10.1130017490493
32,NV,nevada,55,WI,wisconsin,535,960,29771000,9.90689059560852,31011.4583333333,7.47379342272828,wisconsin,10.3421120388292
32,NV,nevada,45,SC,south carolina,498,1033,32422000,10.0126245388651,31386.2536302033,7.51083980144936,south carolina,10.354125293564
32,NV,nevada,27,MN,minnesota,489,907,31456000,9.82495874052852,34681.3671444322,7.49770349615204,minnesota,10.4539578518139
32,NV,nevada,34,NJ,new jersey,398,641,38287000,9.32418054661874,59730.1092043682,7.58305133828583,new jersey,10.9975915140248
32,NV,nevada,24,MD,maryland,389,763,24278000,9.57553924683453,31819.1349934469,7.38521290708445,maryland,10.3678231171554
32,NV,nevada,25,MA,massachusetts,369,611,27591000,9.25502856981873,45157.1194762684,7.44076744120451,massachusetts,10.7179032313813
32,NV,nevada,20,KS,kansas,353,699,15938000,9.44914864537544,22801.1444921316,7.20243382248923,kansas,10.034566010706
32,NV,nevada,1,AL,alabama,345,752,19754000,9.55458885167764,26268.6170212766,7.29565504943259,alabama,10.1761302365004
32,NV,nevada,5,AR,arkansas,343,727,17931000,9.50581155391959,24664.3741403026,7.25360451055334,arkansas,10.113115138941
32,NV,nevada,22,LA,louisiana,338,631,15476000,9.30149619498255,24526.1489698891,7.18965872104921,louisiana,10.1074951322613
32,NV,nevada,21,KY,kentucky,323,596,14738000,9.21916852046216,24728.1879194631,7.16843855218677,kentucky,10.1156990832437
32,NV,nevada,56,WY,wyoming,303,570,18567000,9.1548181090521,32573.6842105263,7.26874173741248,wyoming,10.391260008561
32,NV,nevada,19,IA,iowa,299,585,14428000,9.19229281447077,24663.2478632479,7.15920613364633,iowa,10.1130694737737
32,NV,nevada,2,AK,alaska,276,576,15891000,9.16992500144231,27588.5416666667,7.20115122765526,alaska,10.2251558084989
32,NV,nevada,31,NE,nebraska,270,513,14049000,9.00281501560705,27385.9649122807,7.14764541250174,nebraska,10.217785931663
32,NV,nevada,46,SD,south dakota,233,456,19754000,8.83289001416474,43320.1754385965,7.29565504943259,south dakota,10.6763737509358
32,NV,nevada,28,MS,mississippi,209,402,10771000,8.65105169117893,26793.5323383085,7.03225602589045,mississippi,10.1959158067139
32,NV,nevada,9,CT,connecticut,183,287,11335000,8.16490692667569,39494.7735191638,7.05442152446254,connecticut,10.5839236261641
32,NV,nevada,38,ND,north dakota,181,384,10361000,8.58496250072116,26981.7708333333,7.01540167370295,north dakota,10.2029167626462
32,NV,nevada,23,ME,maine,110,195,7409000,7.60733031374961,37994.8717948718,6.86975959478241,maine,10.545206476835
32,NV,nevada,33,NH,new hampshire,106,182,7524000,7.5077946401987,41340.6593406593,6.87644878687834,new hampshire,10.6296017823263
32,NV,nevada,54,WV,west virginia,87,151,4158000,7.23840473932508,27536.4238410596,6.61888448499545,west virginia,10.2232649105852
32,NV,nevada,10,DE,delaware,77,131,8397000,7.03342300153745,64099.2366412214,6.92412415318582,delaware,11.0681877339645
32,NV,nevada,11,DC,district of columbia,74,104,6885000,6.70043971814109,66201.9230769231,6.83790394459294,district of columbia,11.1004647910035
32,NV,nevada,50,VT,vermont,68,110,5284000,6.78135971352466,48036.3636363636,6.72296280894249,vermont,10.7797135788319
32,NV,nevada,44,RI,rhode island,61,119,3196000,6.89481776330794,26857.1428571429,6.50460677064195,rhode island,10.1982870927568
33,NH,new hampshire,33,NH,new hampshire,552855,1094094,52723424000,20.0613052631292,48189.1172056514,10.7220036067457,new hampshire,10.7828884904305
33,NH,new hampshire,25,MA,massachusetts,6065,8937,433690000,13.1255749089707,48527.4700682556,8.6371794083261,massachusetts,10.7898853097454
33,NH,new hampshire,12,FL,florida,2727,4969,297194000,12.2787398265501,59809.619641779,8.47304003727833,florida,10.9989217905765
33,NH,new hampshire,23,ME,maine,2573,4192,166250000,12.0334230015375,39658.8740458015,8.22076165397514,maine,10.5880700114994
33,NH,new hampshire,50,VT,vermont,1405,2279,77650000,11.1541852092653,34071.9613865731,7.89014146006458,vermont,10.4362300783133
33,NH,new hampshire,36,NY,new york,913,1417,63736000,10.468624042918,44979.5342272406,7.80438480415751,new york,10.7139628703517
33,NH,new hampshire,37,NC,north carolina,806,1490,58961000,10.5410966153495,39571.1409395973,7.7705648407058,north carolina,10.5858553674133
33,NH,new hampshire,6,CA,california,732,1089,61564000,10.0887882387169,56532.5987144169,7.78932682950726,california,10.942572719149
33,NH,new hampshire,48,TX,texas,682,1278,53864000,10.319672120947,42147.1048513302,7.73129860145989,texas,10.6489212742698
33,NH,new hampshire,9,CT,connecticut,564,890,44614000,9.79766152585376,50128.0898876404,7.64947116294234,connecticut,10.8223368063527
33,NH,new hampshire,45,SC,south carolina,535,1033,42954000,10.0126245388651,41581.8005808325,7.63300361280148,south carolina,10.6354178644867
33,NH,new hampshire,51,VA,virginia,529,922,39257000,9.84862294042934,42578.0911062907,7.59391710796834,virginia,10.6590951066838
33,NH,new hampshire,42,PA,pennsylvania,484,868,36510000,9.76155123244448,42062.2119815668,7.56241183294973,pennsylvania,10.6469050389715
33,NH,new hampshire,8,CO,colorado,394,570,35292000,9.1548181090521,61915.7894736842,7.54767627055469,colorado,11.0335305064955
33,NH,new hampshire,4,AZ,arizona,382,616,31302000,9.2667865406949,50814.9350649351,7.49557208710602,arizona,10.8359455876991
33,NH,new hampshire,44,RI,rhode island,343,540,32583000,9.07681559705083,60338.8888888889,7.51299106841522,rhode island,11.007732098372
33,NH,new hampshire,13,GA,georgia,338,677,23755000,9.403012023575,35088.6262924668,7.37575503475522,georgia,10.4656323196909
33,NH,new hampshire,53,WA,washington,294,461,22257000,8.84862294042934,48279.8264642082,7.34746662580062,washington,10.7847690808431
33,NH,new hampshire,34,NJ,new jersey,278,433,24085000,8.75822321472672,55623.5565819861,7.38174665065045,new jersey,10.926362070044
33,NH,new hampshire,47,TN,tennessee,273,525,19422000,9.03617361255349,36994.2857142857,7.28829394978622,tennessee,10.5185187395448
33,NH,new hampshire,39,OH,ohio,236,437,17142000,8.7714894695006,39226.5446224256,7.23406149076639,ohio,10.5771089553454
33,NH,new hampshire,24,MD,maryland,206,341,14641000,8.41362792902417,42935.4838709677,7.1655707406329,maryland,10.6674538928921
33,NH,new hampshire,17,IL,illinois,184,273,13658000,8.09275714091985,50029.304029304,7.13538710838239,illinois,10.8203641933182
33,NH,new hampshire,26,MI,michigan,164,314,13318000,8.29462074889163,42414.0127388535,7.12443901055653,michigan,10.6552340757445
33,NH,new hampshire,41,OR,oregon,149,207,12720000,7.69348695749933,61449.2753623188,7.1044871113124,oregon,11.0259673226109
33,NH,new hampshire,32,NV,nevada,133,235,10299000,7.876516946565,43825.5319148936,7.01279505814541,nevada,10.6879718469638
33,NH,new hampshire,49,UT,utah,122,219,13102000,7.77478705960117,59826.4840182648,7.11733759509592,utah,10.9992037184575
33,NH,new hampshire,18,IN,indiana,118,217,8213000,7.76155123244448,37847.9262672811,6.91450182282731,indiana,10.5413314691819
33,NH,new hampshire,29,MO,missouri,115,200,7077000,7.64385618977472,35385,6.84984919560526,missouri,10.4740432805099
33,NH,new hampshire,55,WI,wisconsin,101,170,7971000,7.4093909361377,46888.2352941177,6.90151280912994,wisconsin,10.7555220763598
33,NH,new hampshire,27,MN,minnesota,95,152,5621000,7.24792751344359,36980.2631578947,6.74981358529294,minnesota,10.5181396211379
33,NH,new hampshire,21,KY,kentucky,90,192,4632000,7.58496250072116,24125,6.66576855071938,kentucky,10.0910039262072
33,NH,new hampshire,1,AL,alabama,88,190,6743000,7.56985560833095,35489.4736842105,6.82885315967664,alabama,10.4769914155562
33,NH,new hampshire,35,NM,new mexico,79,142,6086000,7.14974711950468,42859.1549295775,6.78433194802215,new mexico,10.6656745518378
33,NH,new hampshire,11,DC,district of columbia,78,85,5532000,6.4093909361377,65082.3529411765,6.74288217143727,district of columbia,11.0834087152765
33,NH,new hampshire,40,OK,oklahoma,75,164,4161000,7.35755200461808,25371.9512195122,6.61919771579295,oklahoma,10.1413995601409
33,NH,new hampshire,30,MT,montana,70,107,6346000,6.74146698640115,59308.4112149533,6.80250006776439,montana,10.9905064166634
33,NH,new hampshire,15,HI,hawaii,68,116,4427000,6.85798099512757,38163.7931034483,6.64610952197885,hawaii,10.5496425206079
33,NH,new hampshire,22,LA,louisiana,58,108,3201000,6.75488750216347,29638.8888888889,6.50528567414413,louisiana,10.2968425918278
33,NH,new hampshire,19,IA,iowa,57,91,3056000,6.5077946401987,33582.4175824176,6.48515334990365,iowa,10.4217579227517
33,NH,new hampshire,5,AR,arkansas,51,101,3834000,6.6582114827518,37960.396039604,6.58365210854204,arkansas,10.5442986857465
33,NH,new hampshire,20,KS,kansas,47,79,2915000,6.3037807481771,36898.7341772152,6.46463855909503,kansas,10.5159325252997
33,NH,new hampshire,2,AK,alaska,47,78,2602000,6.28540221886225,33358.9743589744,6.41530729222557,alaska,10.415082111365
33,NH,new hampshire,10,DE,delaware,45,76,3418000,6.24792751344359,44973.6842105263,6.53377205838472,delaware,10.7138328023713
33,NH,new hampshire,16,ID,idaho,40,91,2788000,6.5077946401987,30637.3626373626,6.44529276942597,idaho,10.3299755443457
33,NH,new hampshire,54,WV,west virginia,33,55,1865000,5.78135971352466,33909.0909090909,6.27067883614471,west virginia,10.4314384258276
33,NH,new hampshire,28,MS,mississippi,28,45,1746000,5.49185309632967,38800,6.24204423936955,mississippi,10.5661755256114
33,NH,new hampshire,31,NE,nebraska,27,41,1614000,5.35755200461808,39365.8536585366,6.20790353038605,nebraska,10.5806540611077
33,NH,new hampshire,56,WY,wyoming,24,36,1432000,5.16992500144231,39777.7777777778,6.15594301797184,wyoming,10.5910636880466
33,NH,new hampshire,46,SD,south dakota,22,37,1111000,5.20945336562895,30027.027027027,6.04571405894087,south dakota,10.3098531559775
33,NH,new hampshire,38,ND,north dakota,14,28,5e+05,4.8073549220576,17857.1428571429,5.69897000433602,north dakota,9.79015886722913
34,NJ,new jersey,34,NJ,new jersey,3427182,7285493,367593955000,22.7965951702468,50455.6047202296,11.5653683608976,new jersey,10.8288491141648
34,NJ,new jersey,36,NY,new york,23604,37127,2202792000,15.1801811243144,59331.2683491798,9.34297349056112,new york,10.9908917368968
34,NJ,new jersey,42,PA,pennsylvania,18213,30876,1510076000,14.914198242455,48907.7600725483,9.17899880527332,pennsylvania,10.7976913555628
34,NJ,new jersey,12,FL,florida,18208,33621,2935971000,15.037075015295,87325.5108414384,9.4677517615294,florida,11.3773979195456
34,NJ,new jersey,6,CA,california,6660,10924,807240000,13.4152135987653,73896.0087879897,8.90700267373043,california,11.2104140971962
34,NJ,new jersey,37,NC,north carolina,5906,11584,578782000,13.4998458870832,49963.9157458564,8.76251501618883,north carolina,10.8190563387874
34,NJ,new jersey,48,TX,texas,5151,10613,526605000,13.3735449032244,49618.8636577782,8.72148497832132,texas,10.8121263560924
34,NJ,new jersey,51,VA,virginia,3926,7194,347434000,12.8125784441354,48294.968028913,8.54087231638471,virginia,10.7850826526174
34,NJ,new jersey,13,GA,georgia,3448,6854,294209000,12.7427304765192,42925.1531952145,8.46865595387945,georgia,10.6672132546635
34,NJ,new jersey,45,SC,south carolina,3353,6478,382291000,12.6613327527952,59013.7388082742,8.58239407385908,south carolina,10.9855255569371
34,NJ,new jersey,24,MD,maryland,3024,5276,242034000,12.3652288492515,45874.5261561789,8.38387637827465,maryland,10.7336652562829
34,NJ,new jersey,25,MA,massachusetts,2964,4798,372203000,12.2282174422934,77574.6144226761,8.57077986927351,massachusetts,11.258995518923
34,NJ,new jersey,10,DE,delaware,2462,4387,227418000,12.0990189910192,51839.0699794848,8.35682483586314,delaware,10.8558993906547
34,NJ,new jersey,9,CT,connecticut,2194,3912,281659000,11.9336906549522,71998.7218813906,8.44972363303591,connecticut,11.1844036461933
34,NJ,new jersey,8,CO,colorado,1654,2662,192330000,11.3782948559119,72250.1878287002,8.2840470316034,colorado,11.1878902056765
34,NJ,new jersey,17,IL,illinois,1514,2713,172319000,11.4056733322819,63516.0339107999,8.23633316566757,illinois,11.0590476555397
34,NJ,new jersey,39,OH,ohio,1474,2966,121991000,11.5343028824546,41129.8044504383,8.08632779137544,ohio,10.6244883067867
34,NJ,new jersey,53,WA,washington,1448,2375,176398000,11.2137117981057,74272.8421052632,8.24649365679417,washington,11.2155006471355
34,NJ,new jersey,4,AZ,arizona,1435,2545,166120000,11.3134499409631,65273.0844793713,8.22042192243784,arizona,11.0863350477422
34,NJ,new jersey,47,TN,tennessee,1341,2592,141386000,11.3398500028846,54547.0679012346,8.1504064078784,tennessee,10.9068192391518
34,NJ,new jersey,26,MI,michigan,907,1709,89233000,10.7389366816761,52213.5751901697,7.95052549414641,michigan,10.8630978011751
34,NJ,new jersey,32,NV,nevada,793,1340,86305000,10.3880172853451,64406.7164179105,7.93603595689142,nevada,11.072973198858
34,NJ,new jersey,18,IN,indiana,684,1421,58760000,10.4726908392428,41351.1611541168,7.76908178711822,indiana,10.6298557811729
34,NJ,new jersey,11,DC,district of columbia,605,757,54047000,9.56414948998573,71396.3011889036,7.7327715924687,district of columbia,11.1760013429088
34,NJ,new jersey,29,MO,missouri,556,1053,45002000,10.0402897210257,42736.9420702754,7.6532318153234,missouri,10.6628189790574
34,NJ,new jersey,33,NH,new hampshire,503,866,68382000,9.75822321472672,78963.0484988453,7.83494179865803,new hampshire,11.2767352815035
34,NJ,new jersey,44,RI,rhode island,483,804,44669000,9.65105169117893,55558.4577114428,7.65000623007777,rhode island,10.9251910375097
34,NJ,new jersey,23,ME,maine,449,827,41567000,9.69174351917128,50262.3941958888,7.61874868145929,maine,10.8250124461725
34,NJ,new jersey,27,MN,minnesota,444,765,44766000,9.57931593758001,58517.6470588235,7.65094829037324,minnesota,10.9770836468552
34,NJ,new jersey,41,OR,oregon,432,661,35907000,9.36850646150769,54322.23903177,7.55517912169885,oregon,10.9026889806719
34,NJ,new jersey,50,VT,vermont,420,735,60133000,9.52160043972373,81813.6054421769,7.77911287108224,vermont,11.3121988344592
34,NJ,new jersey,55,WI,wisconsin,396,727,56728000,9.50581155391959,78030.2613480055,7.75379747236648,wisconsin,11.2648519964324
34,NJ,new jersey,21,KY,kentucky,374,766,25303000,9.58120058192496,33032.637075718,7.40317201549225,kentucky,10.4052513540025
34,NJ,new jersey,49,UT,utah,367,707,51677000,9.4655664048094,73093.3521923621,7.71329729366228,utah,11.1994927003215
34,NJ,new jersey,1,AL,alabama,351,642,23179000,9.3264294871223,36104.3613707165,7.36509469548219,alabama,10.4941689506169
34,NJ,new jersey,22,LA,louisiana,320,615,21602000,9.2644426002266,35125.2032520325,7.33449396174139,louisiana,10.466674193154
34,NJ,new jersey,15,HI,hawaii,308,558,20426000,9.12412131182919,36605.7347670251,7.31018332757169,hawaii,10.5079601947389
